26.73273513445425,20.34137735893857,21.55386265650843,28.475396920632328,28.681974275448376,25.42602608073082,22.12794448520359,26.03088054138012,25.823451069017693,23.904387088875247,21.001377874090323,27.09654996511251,21.307941907399748,21.592298835636413,24.677481416614945,26.999404142285883,26.869570595444195,24.64265089415118,26.66114636577005,26.977758497772136,25.63547320857954,24.439490580226106,25.583685818779067,28.11279686007657,23.171546120535112,28.787710026633434,24.61693847720526,21.53531789081527,22.490297479837785,22.655082846392258,23.0563945765954,25.50778939217219,22.99973808813906,28.395349297259216,21.90223352218298,25.920559256072945,20.611798787738337,27.146005696090285,25.657236326228453,23.103404414209123,24.69088423917377,23.826422486245487,27.58296365674622,24.823685816053207,26.147326819402803,20.662535073847202,22.827881124767835,27.523839649690522,
26.56624847597763,25.98744972669404,24.158642227662373,27.17986409617913,26.158806032885277,21.482656390303738,25.729359854505873,22.761729420066146,21.854298026152012,20.509095935081046,21.862008837889817,25.101428727547024,28.062158702720513,22.03892033032428,21.145255136554347,28.70620532830456,26.854835246932556,23.951934176770088,27.109915250696993,26.933506554808073,28.035006510149564,21.71337272587527,20.53558525715109,24.5421312550972,24.3357684987612,21.622508973834368,28.300149524310143,25.804522967676327,27.6917387735869,21.768782046673625,24.540854577428085,26.1587783033436,20.29329443839623,20.219391074214208,28.6715278648758,26.735286178863493,20.66051182399283,23.874236365088695,21.023095886908706,21.19350835499359,28.571239232567244,20.94325845219054,26.686237531939522,24.036700864704017,22.473142329370006,21.31190126610669,28.33486924761906,22.20270189955271,
21.92391606772404,23.355320255236613,23.47846154371326,21.62412823446123,25.48526467140056,21.70784877832076,25.072502564669826,25.095543503499293,21.273844575767082,25.30188998652477,21.703590785676557,27.858510616175877,26.023066853997527,24.014000618976457,26.892122977984315,20.05980292806643,24.219713154197535,26.045773767337607,20.53498950336683,20.44644181223683,23.176868505647132,22.564806770292993,26.87691302938966,25.26654823342523,21.919387110635284,22.51450015088608,22.326317396742052,24.80805918060889,22.227205983685483,24.633175040439497,21.980692719827562,26.39563180929001,26.89633344235246,23.41674298387381,26.75465603445741,27.134284020444795,21.386344977580258,28.061740628904587,28.542968750313605,26.571669683310503,26.421388158946854,20.540051572986613,22.163096007898623,27.640126205770336,28.07850647910677,24.74227707712414,22.073063637023935,28.38585988497468,
26.968672565283047,27.574602908044476,28.409171413151796,24.201335202425085,26.953314772543617,28.41030519857407,28.194472719484438,22.329600256558198,23.22533622532147,21.653471237067137,28.096337227176768,27.293600925398284,20.165014425268463,22.848003105894463,21.55245116710181,23.021558173819955,27.70519616751449,27.120529868468118,27.879315590533267,26.289582255001353,25.018564611899162,24.739659454220963,28.236486322252095,24.53003203381678,26.05316733382287,23.6286533522168,28.38223048234459,24.76700519588733,26.250184382749165,20.14953173474187,26.927110536863495,23.861849038214885,28.312434239286905,28.338699164003586,28.499380157060305,20.445699450820342,24.914173066833925,24.722326526408164,21.713413220495013,23.907928757284548,25.93365216846103,20.713627078007352,25.992960786296635,24.59315302415828,23.751816079115024,24.93371626257718,20.42982597526024,24.460865940795728,
28.323440144837882,25.412954575744187,22.02802545597785,28.22977773936379,23.282000958847284,25.18089542790951,26.551981440292856,26.218916579738917,26.936702716968348,23.316764652488956,27.695632941603446,23.888409617632693,27.889564953010375,22.64774839179491,27.696692275454993,25.706886125919567,21.77043988395762,22.981759994987534,22.838305862564194,23.075455161015668,26.863328836170837,21.827748207579933,28.199182638196785,26.95364570248916,22.78469112763112,26.80768393796064,28.567104633098744,21.217841345861107,24.47709251511933,21.75660834595411,22.619799532345386,20.74044427588168,25.130872648317972,28.366321114111315,23.58267370276499,20.970783131148618,24.396682477749323,27.658012851095446,26.557150335163172,25.27914483422905,22.953398675761875,25.366100463939,28.445490389189896,28.557408725715156,28.335721444961486,27.336968839106703,25.08864462960785,21.50853663604336,
28.43975817078585,24.66583170345001,26.10825126480114,28.062404623151185,21.60611035059739,27.67368055971504,23.912935124351115,20.482580088360585,22.708042517375972,24.64739788804001,21.687576080038447,21.844884932824524,25.99827114660099,23.122026040771345,24.92005490184321,21.74942300449242,28.152607007110923,24.714375870011278,24.608252721909917,25.617098128433515,20.6192250264091,23.98375105579516,21.776570007970452,23.319044841991715,25.002824796699308,25.718144474448817,27.478590815066333,22.650848636574437,27.842729610313054,25.676182084227666,27.257191586666714,25.606045320109363,21.610395790292056,25.475772416236985,25.77525497435162,21.867202743484764,27.81746683994674,25.02552177791736,25.374939602751898,26.140081080009747,21.681774815436636,23.87121390965106,28.68071700287243,22.504740282574264,21.96104467589143,20.547832938479996,22.496209550511125,27.493991034984138,
27.86227452614059,24.0343146682439,28.285391964263418,24.58070268889176,20.221402771961294,20.236889452255358,23.178537239454066,22.55546272570234,26.009863672468825,27.62214338107206,23.45831649647868,25.15564304332309,22.977906465985097,20.530018745265252,28.309094158296062,25.309168084824496,27.98611374996654,23.791800511775946,20.94171595994597,25.629563233816345,22.170973455111273,25.110987354899272,26.768440191406746,23.790115773624553,24.27121064298406,21.356665024567864,21.826131603415348,27.22832255526237,24.945627530192027,27.85718447496631,24.932065656270222,25.865050473949616,25.067298944679994,27.327346911837797,23.11577470202103,25.451401460657163,26.74838010472478,23.914614575523327,24.236491173498067,28.046513568240883,24.261904403659123,27.644693416333187,23.233915591690838,24.426045948082553,22.656723904094555,21.642903368569602,27.279739877020084,21.637348467071476,
24.196742161785416,25.902526089507614,25.366602533372763,21.248244352660265,23.238895300104435,25.170785246752388,23.62247444005337,22.696877306768997,27.052222943005447,22.990550067965966,27.644180154410634,24.97708487734013,23.651232018055687,23.02684498365038,26.83739967415364,24.32205427840859,27.727535901321648,24.541536737361348,20.80216630516821,24.508720012460763,22.50258890261895,26.413721233750493,21.047775524111987,21.31367267716928,20.839375284167744,25.95666908434643,25.339584000933918,22.07679417066276,25.65546066074878,27.776128190168524,21.77363516780313,26.10080681127626,25.304320862391638,26.7297571956905,23.64240526152213,24.827974825518943,24.653618183216288,26.353597357675746,27.169416173608766,21.013562565921795,26.945989982333035,23.56978128853951,22.151277001026237,20.13586167658646,24.369134988448806,28.596033008549757,24.721401024700157,28.419884462833128,
25.42456144616245,26.012108908298334,22.36619352987246,24.168278785233618,25.30509371385481,23.223787016901586,20.588371469856558,23.43545936394473,28.142773672658567,26.68032950829544,26.766286232934497,27.311654050876037,27.520165467639632,25.135160808894703,27.999245773809342,22.793667500749088,27.581271012214664,26.26269973511551,28.412231663435037,20.049159910098293,23.43811427378393,24.1423149299845,28.14993873567397,25.003765966881815,28.629732208386695,27.681171341954283,21.59694414984874,26.15883002154635,24.431431157791312,27.21852462127599,20.135757160786444,26.97709429367007,27.135276123179707,26.543978122493943,26.204921915250107,24.76555964168491,23.09518218475626,22.053988182255164,28.318327997030934,20.508159853613822,22.96558782038315,28.470746958393597,24.13556108996397,23.985846398852583,25.66622958394354,27.96671273789857,26.04970537678245,22.277810365905783,
23.64265460152219,23.851312670551398,20.449230625112875,24.8681205843587,27.06098936542749,22.195240179409407,21.058874312066834,27.03115826745882,23.271003865401514,25.636316871926944,23.05995533322799,25.04491986349279,25.210283008551293,21.684945797362783,22.37445520871603,22.86571087925215,26.1985268911222,26.835255672419162,22.66035054910529,23.2066339959569,24.682472272733325,28.74611516508968,22.566810960352434,28.20542865375517,27.94887951130393,22.101633801107035,23.147551912403795,25.208057534905787,20.13526974911715,28.29310187179758,22.96049747978857,20.08417569881353,25.530072437520417,20.135398396265437,21.186883908454032,24.90911665354729,26.209933478905057,26.242416285758353,25.52424034130026,21.992508054122865,22.766059275753708,20.058602086825115,27.294756994925372,22.217116660940317,21.875708445457306,24.583627998161376,24.544604563401442,24.386229470762146,
